,cost,opt,ratio,time,V,E,R
268,48,48,1.0,0.0003102240152657032,8,8,2
269,13,13,1.0,0.00022315798560157418,6,6,2
270,39,39,1.0,0.00034230598248541355,8,9,7
271,59,59,1.0,0.0004023040528409183,14,14,6
272,39,39,1.0,0.000352436036337167,8,10,4
273,34,34,1.0,0.00015222100773826241,8,10,2
274,12,12,1.0,0.00022807798814028502,7,8,1
275,93,93,1.0,0.0007232649950310588,16,19,7
276,8,8,1.0,0.00015250302385538816,11,11,1
277,40,40,1.0,0.00018108496442437172,10,12,4
278,6,6,1.0,0.00013728899648413062,7,7,1
279,69,69,1.0,0.0002980249118991196,13,13,4
280,107,107,1.0,0.0004748019855469465,17,19,7
281,38,37,1.027027027027027,0.0002946790191344917,6,7,4
282,51,51,1.0,0.00032139901304617524,8,10,3
283,57,57,1.0,0.00030659494223073125,7,9,6
284,23,23,1.0,0.00021011807257309556,9,11,2
285,4,4,1.0,0.000133246008772403,11,12,1
286,17,17,1.0,0.00012681400403380394,3,3,1
287,34,34,1.0,0.00016592495376244187,10,12,2
288,18,18,1.0,0.00013334897812455893,12,15,1
289,52,52,1.0,0.0002424870035611093,8,8,5
290,22,22,1.0,0.0001461539650335908,7,9,2
291,6,6,1.0,0.00020961801055818796,8,8,1
292,34,34,1.0,0.00020417501218616962,9,11,5
293,18,18,1.0,0.0001355890417471528,6,7,1
294,20,20,1.0,0.00014369096606969833,4,5,2
295,30,30,1.0,0.00027427496388554573,5,5,3
296,81,81,1.0,0.0007147329743020236,17,17,7
297,87,87,1.0,0.0006106660002842546,14,14,6
298,53,53,1.0,0.00046386499889194965,9,11,6
299,8,8,1.0,0.000156370981130749,6,7,2
300,59,59,1.0,0.00039368198486045003,9,9,6
301,137,137,1.0,0.0006889720098115504,17,18,7
302,16,16,1.0,0.00018763699335977435,3,3,2
303,44,44,1.0,0.0002157019334845245,6,6,5
304,2,2,1.0,0.00014364405069500208,7,9,1
305,74,74,1.0,0.00036884198198094964,15,17,5
306,22,22,1.0,0.00024194596335291862,13,13,3
307,93,93,1.0,0.0007154199993237853,8,8,7
308,56,56,1.0,0.0005786290275864303,15,18,7
309,13,13,1.0,0.00016889703692868352,3,3,2
310,29,29,1.0,0.00016731297364458442,4,4,3
311,44,44,1.0,0.00020533899078145623,10,10,2
312,32,32,1.0,0.0001721360022202134,16,18,3
313,64,64,1.0,0.0002537110121920705,8,10,5
314,16,16,1.0,0.00015220401110127568,16,19,1
315,88,88,1.0,0.0005406690179370344,16,17,6
316,12,12,1.0,0.00013310997746884823,4,5,1
317,54,54,1.0,0.00032190902857109904,14,17,4
318,44,44,1.0,0.00040118704782798886,10,11,5
319,34,34,1.0,0.00018831505440175533,5,6,4
320,18,18,1.0,0.0001356270513497293,15,17,1
321,14,14,1.0,0.0001414709840901196,3,3,2
322,23,23,1.0,0.00023958494421094656,6,6,4
323,12,12,1.0,0.00012876896653324366,4,4,1
324,92,92,1.0,0.0005357420304790139,17,19,6
325,36,36,1.0,0.0003451000084169209,14,14,5
326,2,2,1.0,0.00013957201736047864,5,5,1
327,26,26,1.0,0.00020417897030711174,6,7,2
328,66,66,1.0,0.0005667160148732364,12,14,7
329,35,35,1.0,0.0004019149928353727,11,13,3
330,28,28,1.0,0.00016800593584775925,12,12,2
331,66,66,1.0,0.0004207309684716165,14,17,4
332,16,16,1.0,0.00014356995234265924,3,3,1
333,14,14,1.0,0.00013142300304025412,4,4,1
334,87,87,1.0,0.00034620403312146664,17,20,5
335,81,81,1.0,0.0005068459431640804,17,18,4
336,40,40,1.0,0.00021481100702658296,17,20,2
337,20,20,1.0,0.0001473589800298214,3,3,2
338,57,57,1.0,0.00018731597810983658,8,8,5
